x,y,median_button,summed_button,summed_button_BGsub,std_button,x_button_center,y_button_center,radius_button_disk,median_button_annulus,summed_button_annulus_normed,std_button_annulus_localBG,inner_radius_button_annulus,outer_radius_button_annulus,xslice,yslice,id,postwash_images
7,45,4673,2063047,-1676,157,46,47,12,4631,2064723,343,12,12,"(4849, 4949)","(1652, 1752)",4_2,14
7,45,4507,1992079,-6843,154,46,47,12,4486,1998922,330,12,12,"(4849, 4949)","(1652, 1752)",4_2,15
7,45,4624,2040856,-7133,151,46,47,12,4600,2047989,337,12,12,"(4849, 4949)","(1652, 1752)",4_2,16
7,45,4451,1960973,-5811,146,46,47,12,4416,1966784,313,12,12,"(4849, 4949)","(1652, 1752)",4_2,17
7,45,4595,2028336,-11555,153,46,47,12,4576,2039891,340,12,12,"(4849, 4949)","(1652, 1752)",4_2,18
7,45,4454,1961619,-6273,152,46,47,12,4417,1967892,316,12,12,"(4849, 4949)","(1652, 1752)",4_2,19
7,46,7304,3431288,1232175,2302,47,47,12,4960,2199113,333,12,12,"(4949, 5049)","(1652, 1752)",4_2,0
7,46,6705,3153901,1041801,1968,47,47,12,4765,2112100,316,12,12,"(4949, 5049)","(1652, 1752)",4_2,1
7,46,6569,3023626,881633,1727,47,47,12,4824,2141993,324,12,12,"(4949, 5049)","(1652, 1752)",4_2,2
7,46,6307,2888567,722224,1446,47,47,12,4888,2166343,320,12,12,"(4949, 5049)","(1652, 1752)",4_2,3
7,46,5780,2664476,562725,1137,47,47,12,4731,2101751,314,12,12,"(4949, 5049)","(1652, 1752)",4_2,4
7,46,5532,2518552,431634,920,47,47,12,4710,2086918,310,12,12,"(4949, 5049)","(1652, 1752)",4_2,5
7,46,5463,2469852,333686,743,47,47,12,4818,2136166,315,12,12,"(4949, 5049)","(1652, 1752)",4_2,6
7,46,5127,2320792,254350,580,47,47,12,4661,2066442,304,12,12,"(4949, 5049)","(1652, 1752)",4_2,7
7,46,5055,2287577,194344,469,47,47,12,4709,2093233,312,12,12,"(4949, 5049)","(1652, 1752)",4_2,8
7,46,4998,2234937,151048,383,47,47,12,4692,2083889,318,12,12,"(4949, 5049)","(1652, 1752)",4_2,9
7,46,4903,2186447,127423,327,47,47,12,4638,2059024,296,12,12,"(4949, 5049)","(1652, 1752)",4_2,10
7,46,4949,2195495,107797,275,47,47,12,4704,2087698,299,12,12,"(4949, 5049)","(1652, 1752)",4_2,11
7,46,4721,2101044,82831,249,47,47,12,4547,2018213,298,12,12,"(4949, 5049)","(1652, 1752)",4_2,12
7,46,4746,2097235,73791,232,47,47,12,4563,2023444,296,12,12,"(4949, 5049)","(1652, 1752)",4_2,13
7,46,4825,2129457,61308,213,47,47,12,4657,2068149,300,12,12,"(4949, 5049)","(1652, 1752)",4_2,14
7,46,4660,2055631,53913,199,47,47,12,4514,2001718,288,12,12,"(4949, 5049)","(1652, 1752)",4_2,15
7,46,4768,2103589,44835,182,47,47,12,4638,2058754,293,12,12,"(4949, 5049)","(1652, 1752)",4_2,16
7,46,4574,2021359,45682,189,47,47,12,4454,1975677,278,12,12,"(4949, 5049)","(1652, 1752)",4_2,17
7,46,4742,2087854,36356,178,47,47,12,4629,2051498,286,12,12,"(4949, 5049)","(1652, 1752)",4_2,18
7,46,4551,2011771,35816,172,47,47,12,4455,1975955,275,12,12,"(4949, 5049)","(1652, 1752)",4_2,19
7,47,15560,7505925,5269707,8534,47,47,12,5015,2236218,395,12,12,"(5048, 5148)","(1652, 1752)",2_2,0
7,47,13755,6764737,4619005,7608,47,47,12,4816,2145732,371,12,12,"(5048, 5148)","(1652, 1752)",2_2,1
7,47,12588,6257051,4092327,6950,47,47,12,4858,2164724,365,12,12,"(5048, 5148)","(1652, 1752)",2_2,2
7,47,11429,5755852,3569608,6209,47,47,12,4916,2186244,362,12,12,"(5048, 5148)","(1652, 1752)",2_2,3
7,47,10327,5166570,3045242,5377,47,47,12,4771,2121328,347,12,12,"(5048, 5148)","(1652, 1752)",2_2,4
7,47,9517,4728206,2628294,4725,47,47,12,4727,2099912,327,12,12,"(5048, 5148)","(1652, 1752)",2_2,5
7,47,8780,4412541,2264965,4113,47,47,12,4833,2147576,336,12,12,"(5048, 5148)","(1652, 1752)",2_2,6
7,47,8090,3978531,1901997,3474,47,47,12,4680,2076534,320,12,12,"(5048, 5148)","(1652, 1752)",2_2,7
7,47,7517,3763483,1664773,3055,47,47,12,4725,2098710,327,12,12,"(5048, 5148)","(1652, 1752)",2_2,8
7,47,7073,3524272,1440826,2660,47,47,12,4697,2083446,318,12,12,"(5048, 5148)","(1652, 1752)",2_2,9
7,47,6675,3322648,1265933,2363,47,47,12,4627,2056715,315,12,12,"(5048, 5148)","(1652, 1752)",2_2,10
7,47,6525,3222908,1127299,2114,47,47,12,4720,2095609,319,12,12,"(5048, 5148)","(1652, 1752)",2_2,11
7,47,6146,3008035,989805,1857,47,47,12,4549,2018230,308,12,12,"(5048, 5148)","(1652, 1752)",2_2,12
7,47,6031,2921816,895925,1691,47,47,12,4568,2025891,311,12,12,"(5048, 5148)","(1652, 1752)",2_2,13
7,47,6052,2892805,822603,1552,47,47,12,4662,2070202,314,12,12,"(5048, 5148)","(1652, 1752)",2_2,14
7,47,5790,2749184,748642,1414,47,47,12,4511,2000542,306,12,12,"(5048, 5148)","(1652, 1752)",2_2,15
7,47,5852,2755799,703227,1312,47,47,12,4628,2052572,309,12,12,"(5048, 5148)","(1652, 1752)",2_2,16
7,47,5502,2604015,634541,1179,47,47,12,4435,1969474,301,12,12,"(5048, 5148)","(1652, 1752)",2_2,17
7,47,5631,2645152,593458,1117,47,47,12,4629,2051694,302,12,12,"(5048, 5148)","(1652, 1752)",2_2,18
7,47,5367,2523639,557529,1017,47,47,12,4434,1966110,294,12,12,"(5048, 5148)","(1652, 1752)",2_2,19
7,48,12757,6332935,4089645,6824,47,47,12,5040,2243290,348,12,12,"(5148, 5248)","(1652, 1752)",2_2,0
7,48,11549,5752040,3601941,6084,47,47,12,4832,2150099,332,12,12,"(5148, 5248)","(1652, 1752)",2_2,1
7,48,10598,5366266,3194489,5537,47,47,12,4884,2171777,331,12,12,"(5148, 5248)","(1652, 1752)",2_2,2
7,48,9886,4990520,2796747,4976,47,47,12,4934,2193773,325,12,12,"(5148, 5248)","(1652, 1752)",2_2,3
7,48,8899,4514651,2385130,4293,47,47,12,4793,2129521,310,12,12,"(5148, 5248)","(1652, 1752)",2_2,4
7,48,8457,4166594,2061822,3797,47,47,12,4739,2104772,311,12,12,"(5148, 5248)","(1652, 1752)",2_2,5
7,48,7887,3937391,1780155,3333,47,47,12,4849,2157236,309,12,12,"(5148, 5248)","(1652, 1752)",2_2,6
7,48,7140,3574885,1495337,2811,47,47,12,4683,2079548,301,12,12,"(5148, 5248)","(1652, 1752)",2_2,7
7,48,6988,3418020,1314050,2486,47,47,12,4737,2103970,308,12,12,"(5148, 5248)","(1652, 1752)",2_2,8
7,48,6588,3221679,1128423,2152,47,47,12,4713,2093256,300,12,12,"(5148, 5248)","(1652, 1752)",2_2,9
7,48,6326,3057284,997191,1937,47,47,12,4634,2060093,294,12,12,"(5148, 5248)","(1652, 1752)",2_2,10
7,48,6173,2988025,887295,1726,47,47,12,4733,2100730,294,12,12,"(5148, 5248)","(1652, 1752)",2_2,11
7,48,5774,2797203,779697,1522,47,47,12,4547,2017506,282,12,12,"(5148, 5248)","(1652, 1752)",2_2,12
7,48,5744,2735245,711456,1395,47,47,12,4555,2023789,282,12,12,"(5148, 5248)","(1652, 1752)",2_2,13
7,48,5768,2726986,653938,1276,47,47,12,4667,2073048,291,12,12,"(5148, 5248)","(1652, 1752)",2_2,14
7,48,5461,2587691,589680,1148,47,47,12,4498,1998011,273,12,12,"(5148, 5248)","(1652, 1752)",2_2,15
7,48,5562,2608179,558018,1075,47,47,12,4619,2050161,288,12,12,"(5148, 5248)","(1652, 1752)",2_2,16
7,48,5289,2468443,499625,984,47,47,12,4437,1968818,268,12,12,"(5148, 5248)","(1652, 1752)",2_2,17
7,48,5411,2527756,484305,933,47,47,12,4606,2043451,282,12,12,"(5148, 5248)","(1652, 1752)",2_2,18
7,48,5201,2409619,444215,864,47,47,12,4432,1965404,267,12,12,"(5148, 5248)","(1652, 1752)",2_2,19
7,49,5673,2511596,175710,372,48,47,12,5224,2335886,475,12,12,"(5247, 5347)","(1652, 1752)",4_2,0
7,49,5365,2359494,123700,303,48,47,12,5021,2235794,449,12,12,"(5247, 5347)","(1652, 1752)",4_2,1
7,49,5395,2368691,108074,260,48,47,12,5082,2260617,445,12,12,"(5247, 5347)","(1652, 1752)",4_2,2
7,49,5378,2369434,89428,250,48,47,12,5119,2280006,442,12,12,"(5247, 5347)","(1652, 1752)",4_2,3
7,49,5182,2281437,69736,230,48,47,12,4968,2211701,418,12,12,"(5247, 5347)","(1652, 1752)",4_2,4
7,49,5117,2250512,63374,224,48,47,12,4929,2187138,411,12,12,"(5247, 5347)","(1652, 1752)",4_2,5
7,49,5220,2300448,65990,222,48,47,12,5036,2234458,416,12,12,"(5247, 5347)","(1652, 1752)",4_2,6
7,49,5007,2203064,50471,202,48,47,12,4838,2152593,390,12,12,"(5247, 5347)","(1652, 1752)",4_2,7
7,49,5050,2228205,50547,192,48,47,12,4898,2177658,392,12,12,"(5247, 5347)","(1652, 1752)",4_2,8
7,49,5001,2200204,39323,198,48,47,12,4869,2160881,383,12,12,"(5247, 5347)","(1652, 1752)",4_2,9
7,49,4925,2166775,33367,186,48,47,12,4809,2133408,374,12,12,"(5247, 5347)","(1652, 1752)",4_2,10
7,49,4978,2193879,30424,200,48,47,12,4880,2163455,380,12,12,"(5247, 5347)","(1652, 1752)",4_2,11
7,49,4816,2116789,40323,180,48,47,12,4678,2076466,354,12,12,"(5247, 5347)","(1652, 1752)",4_2,12
7,49,4816,2118393,30378,185,48,47,12,4708,2088015,357,12,12,"(5247, 5347)","(1652, 1752)",4_2,13
7,49,4906,2162594,29046,182,48,47,12,4799,2133548,367,12,12,"(5247, 5347)","(1652, 1752)",4_2,14
7,49,4750,2090850,32811,180,48,47,12,4635,2058039,347,12,12,"(5247, 5347)","(1652, 1752)",4_2,15
7,49,4854,2136365,23818,165,48,47,12,4756,2112547,351,12,12,"(5247, 5347)","(1652, 1752)",4_2,16
7,49,4654,2049843,25505,173,48,47,12,4555,2024338,329,12,12,"(5247, 5347)","(1652, 1752)",4_2,17
7,49,4809,2118953,22007,168,48,47,12,4721,2096946,350,12,12,"(5247, 5347)","(1652, 1752)",4_2,18
7,49,4619,2036377,21108,170,48,47,12,4537,2015269,323,12,12,"(5247, 5347)","(1652, 1752)",4_2,19
7,50,7085,3369095,865213,1779,48,47,12,5635,2503882,468,12,12,"(5347, 5447)","(1652, 1752)",4_2,0
7,50,6662,3134001,742140,1533,48,47,12,5394,2391861,437,12,12,"(5347, 5447)","(1652, 1752)",4_2,1
7,50,6463,3027051,617502,1342,48,47,12,5425,2409549,433,12,12,"(5347, 5447)","(1652, 1752)",4_2,2
7,50,6283,2935779,510445,1126,48,47,12,5475,2425334,430,12,12,"(5347, 5447)","(1652, 1752)",4_2,3
7,50,6001,2742079,399048,879,48,47,12,5289,2343031,407,12,12,"(5347, 5447)","(1652, 1752)",4_2,4
7,50,5781,2627995,312573,721,48,47,12,5217,2315422,399,12,12,"(5347, 5447)","(1652, 1752)",4_2,5
7,50,5791,2598161,237164,565,48,47,12,5325,2360997,397,12,12,"(5347, 5447)","(1652, 1752)",4_2,6
7,50,5506,2463797,192558,436,48,47,12,5130,2271239,367,12,12,"(5347, 5447)","(1652, 1752)",4_2,7
7,50,5489,2452387,161048,365,48,47,12,5173,2291339,377,12,12,"(5347, 5447)","(1652, 1752)",4_2,8
7,50,5409,2400668,130391,311,48,47,12,5123,2270277,373,12,12,"(5347, 5447)","(1652, 1752)",4_2,9
7,50,5290,2342163,104550,285,48,47,12,5042,2237613,366,12,12,"(5347, 5447)","(1652, 1752)",4_2,10
7,50,5341,2361028,92702,252,48,47,12,5119,2268326,367,12,12,"(5347, 5447)","(1652, 1752)",4_2,11
7,50,5133,2265617,84655,236,48,47,12,4923,2180962,346,12,12,"(5347, 5447)","(1652, 1752)",4_2,12
7,50,5117,2256641,71537,224,48,47,12,4931,2185104,349,12,12,"(5347, 5447)","(1652, 1752)",4_2,13
7,50,5207,2292900,64309,226,48,47,12,5034,2228591,346,12,12,"(5347, 5447)","(1652, 1752)",4_2,14
7,50,5012,2209255,59886,211,48,47,12,4856,2149369,334,12,12,"(5347, 5447)","(1652, 1752)",4_2,15
7,50,5125,2257117,52802,198,48,47,12,4972,2204315,346,12,12,"(5347, 5447)","(1652, 1752)",4_2,16
7,50,4895,2158904,47993,200,48,47,12,4763,2110911,324,12,12,"(5347, 5447)","(1652, 1752)",4_2,17
7,50,5065,2230977,42045,190,48,47,12,4940,2188932,337,12,12,"(5347, 5447)","(1652, 1752)",4_2,18
7,50,4861,2145623,39413,189,48,47,12,4756,2106210,318,12,12,"(5347, 5447)","(1652, 1752)",4_2,19
7,51,18214,9101795,6563567,11003,48,46,12,5655,2538228,622,12,12,"(5447, 5547)","(1652, 1752)",2_2,0
7,51,15914,8112194,5700824,9663,48,46,12,5390,2411370,591,12,12,"(5447, 5547)","(1652, 1752)",2_2,1
7,51,14564,7425071,5001232,8692,48,46,12,5411,2423839,568,12,12,"(5447, 5547)","(1652, 1752)",2_2,2
7,51,13216,6785872,4350289,7684,48,46,12,5454,2435583,555,12,12,"(5447, 5547)","(1652, 1752)",2_2,3
7,51,11748,6034146,3683945,6562,48,46,12,5268,2350201,531,12,12,"(5447, 5547)","(1652, 1752)",2_2,4
7,51,10724,5477088,3157629,5736,48,46,12,5199,2319459,508,12,12,"(5447, 5547)","(1652, 1752)",2_2,5
7,51,9863,5095847,2733103,5019,48,46,12,5303,2362744,513,12,12,"(5447, 5547)","(1652, 1752)",2_2,6
7,51,9076,4575192,2305346,4215,48,46,12,5082,2269846,493,12,12,"(5447, 5547)","(1652, 1752)",2_2,7
7,51,8422,4299056,2011327,3699,48,46,12,5108,2287729,492,12,12,"(5447, 5547)","(1652, 1752)",2_2,8
7,51,8037,4008385,1740759,3250,48,46,12,5087,2267626,480,12,12,"(5447, 5547)","(1652, 1752)",2_2,9
7,51,7613,3774609,1545459,2909,48,46,12,4996,2229150,467,12,12,"(5447, 5547)","(1652, 1752)",2_2,10
7,51,7389,3628972,1368338,2584,48,46,12,5070,2260634,465,12,12,"(5447, 5547)","(1652, 1752)",2_2,11
7,51,6949,3382454,1210343,2273,48,46,12,4876,2172111,438,12,12,"(5447, 5547)","(1652, 1752)",2_2,12
7,51,6793,3276681,1105685,2089,48,46,12,4868,2170996,438,12,12,"(5447, 5547)","(1652, 1752)",2_2,13
7,51,6748,3237183,1020005,1923,48,46,12,4969,2217178,451,12,12,"(5447, 5547)","(1652, 1752)",2_2,14
7,51,6362,3054590,915006,1731,48,46,12,4810,2139584,438,12,12,"(5447, 5547)","(1652, 1752)",2_2,15
7,51,6386,3060607,867707,1629,48,46,12,4924,2192900,432,12,12,"(5447, 5547)","(1652, 1752)",2_2,16
7,51,6094,2884301,785119,1476,48,46,12,4716,2099182,415,12,12,"(5447, 5547)","(1652, 1752)",2_2,17
7,51,6239,2937676,759254,1417,48,46,12,4885,2178422,420,12,12,"(5447, 5547)","(1652, 1752)",2_2,18
7,51,5863,2782548,692768,1286,48,46,12,4709,2089780,399,12,12,"(5447, 5547)","(1652, 1752)",2_2,19
7,52,15303,7376467,4879079,8084,47,47,12,5610,2497388,495,12,12,"(5546, 5646)","(1652, 1752)",2_2,0
7,52,13908,6736911,4315391,7291,47,47,12,5445,2421520,462,12,12,"(5546, 5646)","(1652, 1752)",2_2,1
7,52,12932,6254202,3806523,6581,47,47,12,5508,2447679,462,12,12,"(5546, 5646)","(1652, 1752)",2_2,2
7,52,11755,5752292,3308287,5804,47,47,12,5499,2444005,464,12,12,"(5546, 5646)","(1652, 1752)",2_2,3
7,52,10696,5170441,2815937,5002,47,47,12,5304,2354504,440,12,12,"(5546, 5646)","(1652, 1752)",2_2,4
7,52,9838,4837831,2466293,4461,47,47,12,5340,2371538,445,12,12,"(5546, 5646)","(1652, 1752)",2_2,5
7,52,9324,4501184,2110236,3865,47,47,12,5383,2390948,446,12,12,"(5546, 5646)","(1652, 1752)",2_2,6
7,52,8448,4093214,1792007,3288,47,47,12,5178,2301207,418,12,12,"(5546, 5646)","(1652, 1752)",2_2,7
7,52,8062,3932294,1574610,2925,47,47,12,5289,2357684,427,12,12,"(5546, 5646)","(1652, 1752)",2_2,8
7,52,7494,3643696,1354652,2501,47,47,12,5136,2289044,419,12,12,"(5546, 5646)","(1652, 1752)",2_2,9
7,52,7309,3520858,1209577,2286,47,47,12,5189,2311281,419,12,12,"(5546, 5646)","(1652, 1752)",2_2,10
7,52,7073,3383994,1082370,2009,47,47,12,5168,2301624,418,12,12,"(5546, 5646)","(1652, 1752)",2_2,11
7,52,6697,3179685,945892,1784,47,47,12,5024,2233793,403,12,12,"(5546, 5646)","(1652, 1752)",2_2,12
7,52,6664,3141749,872513,1649,47,47,12,5102,2269236,423,12,12,"(5546, 5646)","(1652, 1752)",2_2,13
7,52,6508,3057318,791194,1496,47,47,12,5088,2266124,406,12,12,"(5546, 5646)","(1652, 1752)",2_2,14
7,52,6367,2968699,727036,1383,47,47,12,5035,2241663,406,12,12,"(5546, 5646)","(1652, 1752)",2_2,15
7,52,6299,2919926,670125,1289,47,47,12,5061,2249801,392,12,12,"(5546, 5646)","(1652, 1752)",2_2,16
7,52,6077,2816846,618365,1190,47,47,12,4930,2198481,383,12,12,"(5546, 5646)","(1652, 1752)",2_2,17
7,52,6191,2848956,590189,1108,47,47,12,5069,2258767,401,12,12,"(5546, 5646)","(1652, 1752)",2_2,18
7,52,5875,2704018,536832,1035,47,47,12,4868,2167186,384,12,12,"(5546, 5646)","(1652, 1752)",2_2,19
7,53,6009,2655693,247368,482,47,47,12,5398,2408325,491,12,12,"(5646, 5746)","(1652, 1752)",4_2,0
7,53,5740,2528415,186324,401,47,47,12,5242,2342091,475,12,12,"(5646, 5746)","(1652, 1752)",4_2,1
7,53,5772,2530158,157024,377,47,47,12,5307,2373134,483,12,12,"(5646, 5746)","(1652, 1752)",4_2,2
7,53,5668,2496900,124078,337,47,47,12,5303,2372822,478,12,12,"(5646, 5746)","(1652, 1752)",4_2,3
7,53,5423,2393382,100028,311,47,47,12,5133,2293354,473,12,12,"(5646, 5746)","(1652, 1752)",4_2,4
7,53,5419,2391033,76814,270,47,47,12,5169,2314219,469,12,12,"(5646, 5746)","(1652, 1752)",4_2,5
7,53,5416,2393629,60198,273,47,47,12,5223,2333431,469,12,12,"(5646, 5746)","(1652, 1752)",4_2,6
7,53,5204,2296047,49313,257,47,47,12,5022,2246734,450,12,12,"(5646, 5746)","(1652, 1752)",4_2,7
7,53,5347,2353843,49696,236,47,47,12,5145,2304147,463,12,12,"(5646, 5746)","(1652, 1752)",4_2,8
7,53,5164,2273919,28680,220,47,47,12,5015,2245239,457,12,12,"(5646, 5746)","(1652, 1752)",4_2,9
7,53,5185,2283410,18852,225,47,47,12,5069,2264558,452,12,12,"(5646, 5746)","(1652, 1752)",4_2,10
7,53,5152,2270757,14208,226,47,47,12,5040,2256549,464,12,12,"(5646, 5746)","(1652, 1752)",4_2,11
7,53,4976,2192130,4485,209,47,47,12,4891,2187645,450,12,12,"(5646, 5746)","(1652, 1752)",4_2,12
7,53,5060,2227429,2824,213,47,47,12,4969,2224605,454,12,12,"(5646, 5746)","(1652, 1752)",4_2,13
7,53,5052,2226537,2622,201,47,47,12,4963,2223915,459,12,12,"(5646, 5746)","(1652, 1752)",4_2,14
7,53,4994,2199171,300,197,47,47,12,4919,2198871,453,12,12,"(5646, 5746)","(1652, 1752)",4_2,15
7,53,4988,2205529,140,199,47,47,12,4927,2205389,441,12,12,"(5646, 5746)","(1652, 1752)",4_2,16
7,53,4869,2153015,-4614,203,47,47,12,4815,2157629,442,12,12,"(5646, 5746)","(1652, 1752)",4_2,17
7,53,5013,2209969,-9377,185,47,47,12,4956,2219346,450,12,12,"(5646, 5746)","(1652, 1752)",4_2,18
7,53,4831,2123858,-8356,192,47,47,12,4756,2132214,433,12,12,"(5646, 5746)","(1652, 1752)",4_2,19
7,54,6384,2961908,605872,1207,48,47,12,5305,2356036,436,12,12,"(5745, 5845)","(1652, 1752)",4_2,0
7,54,5935,2790035,499798,1050,48,47,12,5164,2290237,431,12,12,"(5745, 5845)","(1652, 1752)",4_2,1
7,54,5923,2743254,425331,929,48,47,12,5226,2317923,427,12,12,"(5745, 5845)","(1652, 1752)",4_2,2
7,54,5799,2666313,347919,766,48,47,12,5220,2318394,425,12,12,"(5745, 5845)","(1652, 1752)",4_2,3
7,54,5506,2506362,268686,621,48,47,12,5043,2237676,423,12,12,"(5745, 5845)","(1652, 1752)",4_2,4
7,54,5477,2471706,217400,505,48,47,12,5078,2254306,414,12,12,"(5745, 5845)","(1652, 1752)",4_2,5
7,54,5457,2442153,165627,402,48,47,12,5124,2276526,423,12,12,"(5745, 5845)","(1652, 1752)",4_2,6
7,54,5231,2333090,136817,334,48,47,12,4935,2196273,404,12,12,"(5745, 5845)","(1652, 1752)",4_2,7
7,54,5294,2350947,101020,269,48,47,12,5065,2249927,410,12,12,"(5745, 5845)","(1652, 1752)",4_2,8
7,54,5109,2268362,74952,244,48,47,12,4935,2193410,408,12,12,"(5745, 5845)","(1652, 1752)",4_2,9
7,54,5137,2271921,61689,214,48,47,12,4968,2210232,402,12,12,"(5745, 5845)","(1652, 1752)",4_2,10
7,54,5108,2255248,54217,196,48,47,12,4953,2201031,418,12,12,"(5745, 5845)","(1652, 1752)",4_2,11
7,54,4944,2177684,40902,175,48,47,12,4812,2136782,397,12,12,"(5745, 5845)","(1652, 1752)",4_2,12
7,54,5014,2208945,34982,182,48,47,12,4894,2173963,400,12,12,"(5745, 5845)","(1652, 1752)",4_2,13
7,54,4994,2203928,34805,178,48,47,12,4883,2169123,402,12,12,"(5745, 5845)","(1652, 1752)",4_2,14
7,54,4923,2173051,25033,164,48,47,12,4838,2148018,394,12,12,"(5745, 5845)","(1652, 1752)",4_2,15
7,54,4946,2183117,27902,168,48,47,12,4847,2155215,395,12,12,"(5745, 5845)","(1652, 1752)",4_2,16
7,54,4827,2131267,22167,158,48,47,12,4753,2109100,390,12,12,"(5745, 5845)","(1652, 1752)",4_2,17
7,54,4963,2189642,24303,177,48,47,12,4884,2165339,387,12,12,"(5745, 5845)","(1652, 1752)",4_2,18
7,54,4765,2102530,23231,155,48,47,12,4679,2079299,381,12,12,"(5745, 5845)","(1652, 1752)",4_2,19
7,55,16691,7523536,5197281,7142,48,47,12,5225,2326255,537,12,12,"(5845, 5945)","(1652, 1752)",2_2,0
7,55,15159,6868458,4607819,6585,48,47,12,5076,2260639,507,12,12,"(5845, 5945)","(1652, 1752)",2_2,1
7,55,13827,6387004,4107599,6057,48,47,12,5126,2279405,485,12,12,"(5845, 5945)","(1652, 1752)",2_2,2
7,55,12561,5875467,3598061,5465,48,47,12,5125,2277406,483,12,12,"(5845, 5945)","(1652, 1752)",2_2,3
7,55,11329,5283249,3089265,4758,48,47,12,4928,2193984,469,12,12,"(5845, 5945)","(1652, 1752)",2_2,4
7,55,10727,4956712,2749511,4303,48,47,12,4961,2207201,450,12,12,"(5845, 5945)","(1652, 1752)",2_2,5
7,55,9982,4630018,2403879,3821,48,47,12,5018,2226139,453,12,12,"(5845, 5945)","(1652, 1752)",2_2,6
7,55,9139,4218909,2070656,3282,48,47,12,4846,2148253,433,12,12,"(5845, 5945)","(1652, 1752)",2_2,7
7,55,8792,4054961,1857896,2949,48,47,12,4953,2197065,435,12,12,"(5845, 5945)","(1652, 1752)",2_2,8
7,55,8162,3756589,1618281,2550,48,47,12,4810,2138308,439,12,12,"(5845, 5945)","(1652, 1752)",2_2,9
7,55,7772,3621649,1464911,2344,48,47,12,4851,2156738,430,12,12,"(5845, 5945)","(1652, 1752)",2_2,10
7,55,7561,3457684,1307535,2081,48,47,12,4840,2150149,423,12,12,"(5845, 5945)","(1652, 1752)",2_2,11
7,55,7115,3254359,1170685,1856,48,47,12,4690,2083674,418,12,12,"(5845, 5945)","(1652, 1752)",2_2,12
7,55,7007,3203423,1083497,1711,48,47,12,4779,2119926,422,12,12,"(5845, 5945)","(1652, 1752)",2_2,13
7,55,6782,3097347,979830,1542,48,47,12,4755,2117517,420,12,12,"(5845, 5945)","(1652, 1752)",2_2,14
7,55,6685,3001548,904948,1439,48,47,12,4710,2096600,423,12,12,"(5845, 5945)","(1652, 1752)",2_2,15
7,55,6551,2943366,838406,1330,48,47,12,4728,2104960,417,12,12,"(5845, 5945)","(1652, 1752)",2_2,16
7,55,6271,2825732,766584,1223,48,47,12,4629,2059148,407,12,12,"(5845, 5945)","(1652, 1752)",2_2,17
7,55,6362,2845547,730268,1151,48,47,12,4754,2115279,415,12,12,"(5845, 5945)","(1652, 1752)",2_2,18
7,55,6052,2712417,681892,1056,48,47,12,4561,2030525,403,12,12,"(5845, 5945)","(1652, 1752)",2_2,19
7,56,24895,10512626,8268705,10090,49,46,12,4933,2243921,785,12,12,"(5945, 6045)","(1652, 1752)",2_2,0
7,56,22113,9568643,7396901,9407,49,46,12,4800,2171742,712,12,12,"(5945, 6045)","(1652, 1752)",2_2,1
7,56,19907,8813289,6629564,8792,49,46,12,4843,2183725,634,12,12,"(5945, 6045)","(1652, 1752)",2_2,2
7,56,17739,8009375,5831858,8026,49,46,12,4847,2177517,592,12,12,"(5945, 6045)","(1652, 1752)",2_2,3
7,56,15453,7117093,5023152,7140,49,46,12,4665,2093941,560,12,12,"(5945, 6045)","(1652, 1752)",2_2,4
7,56,14082,6572013,4466778,6557,49,46,12,4707,2105235,531,12,12,"(5945, 6045)","(1652, 1752)",2_2,5
7,56,12822,6034758,3913412,5911,49,46,12,4752,2121346,517,12,12,"(5945, 6045)","(1652, 1752)",2_2,6
7,56,11422,5433593,3391989,5216,49,46,12,4572,2041604,494,12,12,"(5945, 6045)","(1652, 1752)",2_2,7
7,56,10848,5120736,3032403,4727,49,46,12,4680,2088333,497,12,12,"(5945, 6045)","(1652, 1752)",2_2,8
7,56,9870,4675545,2645596,4151,49,46,12,4548,2029949,488,12,12,"(5945, 6045)","(1652, 1752)",2_2,9
7,56,9273,4443571,2395311,3834,49,46,12,4601,2048260,473,12,12,"(5945, 6045)","(1652, 1752)",2_2,10
7,56,8825,4182594,2142167,3454,49,46,12,4580,2040427,476,12,12,"(5945, 6045)","(1652, 1752)",2_2,11
7,56,8210,3884368,1905670,3089,49,46,12,4444,1978698,464,12,12,"(5945, 6045)","(1652, 1752)",2_2,12
7,56,7969,3764088,1750245,2892,49,46,12,4520,2013843,465,12,12,"(5945, 6045)","(1652, 1752)",2_2,13
7,56,7594,3602824,1591633,2627,49,46,12,4502,2011191,458,12,12,"(5945, 6045)","(1652, 1752)",2_2,14
7,56,7380,3461991,1474150,2432,49,46,12,4459,1987841,458,12,12,"(5945, 6045)","(1652, 1752)",2_2,15
7,56,7128,3347488,1349983,2244,49,46,12,4484,1997505,448,12,12,"(5945, 6045)","(1652, 1752)",2_2,16
7,56,6830,3196080,1241293,2071,49,46,12,4374,1954787,440,12,12,"(5945, 6045)","(1652, 1752)",2_2,17
7,56,6820,3185099,1177268,1954,49,46,12,4502,2007831,451,12,12,"(5945, 6045)","(1652, 1752)",2_2,18
7,56,6438,3002185,1076022,1787,49,46,12,4309,1926163,433,12,12,"(5945, 6045)","(1652, 1752)",2_2,19
8,1,4295,1899870,-7899,174,51,54,12,4310,1907769,260,12,12,"(470, 570)","(1852, 1952)",0_0,0
